000001,93.7082,18.6813
000002,180.1608,-13.7405
000004,-15.4639,16.2228
000005,-38.0597,125.8427
000006,71.9231,26.2029
000007,-32.7778,9.7561
000008,-17.4257,15.7647
000009,16.5289,23.4694
000010,72.1154,10.9155
000011,8.5714,0.5747
000012,31.4217,51.2119
000014,40.0185,22.7345
000016,3.4826,24.0000
000017,22.4215,0.9050
000018,22.7053,-15.8000
000019,-23.1844,45.9259
000020,-3.3505,29.3919
000021,-4.8000,5.8059
000022,33.0669,1.0595
000023,19.7468,3.1915
000024,170.0285,-23.3081
000025,-7.4813,39.4558
000026,5.5556,40.0000
000027,9.4110,6.1518
000028,9.5313,33.4021
000029,19.2214,7.0313
000030,53.9267,29.6552
000031,57.6068,5.0733
000032,-8.0925,11.3927
000033,-8.1159,-2.7624
000034,28.3422,16.6667
000035,37.9630,12.5000
000036,25.4054,65.0000
000037,-12.3596,20.2198
000038,-13.3215,6.6787
000039,31.9502,75.7642
000040,11.5672,25.2336
000042,53.3333,17.5812
000043,17.6328,7.7657
000045,-42.3517,43.8662
000046,133.7500,57.3171
000048,-8.3333,26.0000
000049,-16.7862,16.3851
000050,18.2944,41.9066
000055,-3.6072,-1.1494
000056,-22.3404,15.0990
000058,4.9296,-8.5809
000059,-24.3299,18.8917
000060,34.4453,67.1651
000061,29.0486,112.9464
000062,62.5123,2.2222
000063,40.5957,-6.5948
000065,-23.3937,24.4726
000066,-16.2328,-16.7650
000068,-7.0850,35.8904
000069,89.0893,1.1307
000070,-10.4651,23.9067
000078,2.9940,-12.6615
000088,8.6837,40.0000
000089,15.3153,51.7246
000090,69.9872,48.4052
000096,1.6100,25.8567
000099,-24.6042,32.5815
000100,-6.7194,5.1282
000150,76.1733,31.2500
000151,-1.0870,33.8535
000153,10.4027,25.2137
000155,-11.2450,5.1613
000156,-200,-200
000157,60.3896,47.3893
000158,19.8225,9.5116
000159,-33.9928,29.0023
000166,-200,-200
000301,41.7119,27.4448
000333,-200,-200
000338,-200,-200
