000001,-9.8230,-24.5259
000002,20.0000,-28.9670
000004,36.9738,-26.3620
000005,-5.6555,-36.0738
000006,32.0076,-35.0012
000007,21.9686,-7.5497
000008,20.9091,-26.6104
000009,95.5460,-32.6325
000010,0.0000,6.0145
000011,-15.6790,-31.0638
000012,108.9947,-28.7411
000014,-8.7915,-28.8406
000016,-3.6557,-39.6465
000017,-6.1798,-32.7563
000018,15.6716,-31.2766
000019,37.7577,-34.3778
000020,7.9038,-33.0667
000021,13.1021,14.0380
000022,19.8576,-28.1269
000023,12.2688,-36.2500
000024,5.9611,-38.5856
000025,-3.6082,-36.1719
000026,37.9190,-7.1791
000027,6.6021,-27.9635
000028,16.3611,-4.5472
000029,2.8446,-34.0774
000030,0.0000,1.7957
000031,-9.7101,-31.0893
000032,25.5128,-21.5543
000033,-9.7844,-22.3561
000034,-5.9091,0.0000
000035,19.9282,-28.8410
000036,3.4211,-39.0675
000037,3.4413,-40.4203
000038,-200,-200
000039,91.5833,-18.7190
000040,4.5455,-36.9418
000042,33.5643,-43.2582
000043,27.8756,-35.3425
000045,49.1743,-20.5279
000046,9.3788,-38.6680
000048,19.9105,-33.7705
000049,21.7492,40.8322
000050,104.3716,-2.4390
000055,14.6482,-17.8843
000056,17.6650,-14.2857
000058,-1.8975,-36.1399
000059,42.7340,-40.9437
000060,70.9726,-23.6078
000061,12.5240,7.5593
000062,5.2045,-23.6102
000063,44.5209,-31.4914
000065,-15.5878,-34.1432
000066,25.0000,-16.2542
000068,6.9519,-46.0638
000069,-0.4098,-30.4450
000070,43.2432,-32.1930
000078,9.5500,-24.8375
000088,-1.1290,-28.7067
000089,3.2815,-28.5714
000090,38.6770,-40.9933
000096,26.4368,-38.3961
000099,82.8660,-27.8250
000100,-10.9091,-30.6273
000150,-10.6272,-24.6324
000151,8.4871,-19.3572
000153,49.8503,-21.1765
000155,24.4207,-38.6402
000156,-200,-200
000157,114.6244,-31.6409
000158,-13.0378,-31.0698
000159,46.4108,-13.3739
000166,-200,-200
000301,6.6946,-30.1538
000333,-200,-200
000338,76.3414,-13.5630
000400,27.3632,-25.5077
000401,59.7701,-16.3793
000402,-1.1606,-24.7048
000403,-200,-200
000404,-16.6055,-0.4854
000407,38.6325,-36.7161
000408,53.1860,-14.6425
000409,-1.2500,-15.9812
000410,9.8004,-15.9184
000411,24.8193,-10.9605
000413,61.2385,-7.8280
000415,31.5599,-14.2857
000416,3.9017,-30.8732
000417,36.6197,-5.2453
000418,46.8401,-24.0351
000419,19.0960,-9.7398
000420,68.5371,-24.5130
000421,19.1579,-38.2470
000422,33.4986,-35.2049
000423,54.9890,18.0851
000425,81.2995,-19.1524
000426,82.1053,-32.9889
000428,3.5204,-18.3478
000429,6.2690,-23.2441
000430,35.9862,-27.8820
000488,6.9697,-23.1926
000498,-200,-200
000501,30.6108,0.7752
000502,15.1967,-36.8511
000503,49.8795,-28.4821
000504,-1.7617,-23.0463
000505,9.4923,-42.3823
000506,82.7922,-36.4359
000507,37.4554,-17.3095
000509,33.9529,-37.1022
000510,19.0210,-28.4928
000511,-13.7203,-30.7116
000513,22.7451,-8.1582
000514,0.4667,-35.6034
000516,27.0270,3.4904
000517,-5.2941,-46.5546
000518,61.2903,21.1031
000519,13.8869,-32.8708
000520,16.4733,-29.3333
000521,24.5652,-23.0228
000523,44.6318,-29.5849
000524,5.6760,-14.7321
000525,14.5066,-21.4618
000526,4.6769,-29.5890
000528,101.0870,-15.9415
000529,16.0211,-31.7224
000530,51.3364,-36.8852
000531,3.0833,-28.5192
000532,22.0758,-40.8938
000533,-1.5414,-5.6075
000534,14.9446,-34.0621
000536,32.2089,-10.6707
000537,-26.4470,-34.6847
000538,28.6954,15.8581
000539,-5.9200,-16.2338
000540,36.4811,-21.8677
000541,35.4286,-5.9348
000543,2.8333,-31.7987
000544,18.3962,-19.6284
000545,4.5045,-22.2740
000546,-3.6056,-21.2515
000547,47.4399,-9.5373
000548,13.3122,-44.2593
000550,56.5649,-14.3458
000551,48.4615,-11.2195
000552,87.6664,-34.9335
000553,8.0153,-24.7839
000554,26.2849,-25.0562
000555,12.7844,-28.4979
000557,46.7505,-15.2830
000558,11.2782,-20.9640
000559,29.5836,-6.1055
000560,33.9506,-35.8333
000561,7.3431,-25.5601
000563,4.6423,-34.1790
000564,19.2403,-18.8820
000565,1.7460,-37.9310
000566,66.6480,-14.5337
000567,0.7735,-21.4161
000568,48.6323,-11.5901
000570,11.2957,-37.5387
000571,8.7479,-32.0906
000572,18.4000,-34.6883
000573,-2.2333,-27.2560
000576,26.1246,-30.5998
000581,171.7872,-30.8421
000582,16.2285,-32.1314
000584,28.2577,-39.3382
000585,0.2513,-15.1515
000586,11.5646,-29.5484
000587,0.0000,0.0000
000589,13.2296,-42.1126
000590,112.3783,-24.7228
000591,30.1154,-19.2240
000592,58.2437,-30.0680
000593,35.8209,-30.0214
000595,17.8231,-32.3280
000596,98.0247,5.6061
000597,10.5093,-35.6884
000598,9.7340,13.3212
000599,6.1420,-43.4983
000600,15.9915,-38.6648
000601,13.9572,-36.9231
000603,122.7307,58.4197
000605,32.2835,-28.9747
000606,55.8366,-36.7589
000607,16.9643,-38.5227
000608,5.1320,-29.2306
000609,13.4177,-32.7869
000610,78.0063,-32.0904
000611,24.9064,-31.4363
000612,22.4719,-35.0614
000613,0.5607,-31.8498
000615,4.3137,-44.8687
000616,15.5756,-32.9980
000617,86.5520,-28.7265
000619,2.2869,-37.3586
000620,-200,-200
