000001,-9.8784,-19.2402
000002,-7.5524,-2.9520
000004,-37.2549,-4.6218
000005,-42.7273,-18.2156
000006,-3.6890,-2.5943
000007,-3.5040,-23.0068
000008,-32.2115,-1.1765
000009,-27.7143,-12.9442
000010,-31.9475,-7.5000
000011,11.7647,-0.7833
000012,-36.9886,-15.9462
000014,-5.3271,-9.5161
000016,-25.1838,-9.8497
000017,-47.3310,-33.4123
000018,-24.3077,-19.4724
000019,-21.6458,-11.8859
000020,-20.3175,-26.7157
000021,-20.0659,-8.9669
000022,18.2906,4.0897
000023,-23.8569,-17.2589
000024,-9.7188,-7.9347
000025,-14.2857,-5.5710
000026,-29.7101,4.8544
000027,-13.2732,-15.9358
000028,-15.0685,-9.9822
000029,-32.1181,-10.5678
000030,-22.5806,-29.4393
000031,-37.0166,-0.8230
000032,-24.7922,-3.7500
000033,-25.4545,-18.8470
000034,-59.9455,-19.7216
000035,-50.7881,-14.5617
000036,-29.3173,-7.6067
000037,-37.3650,-0.7525
000038,-30.9875,-2.4581
000039,-14.9395,-2.7463
000040,-30.5556,-10.2804
000042,-1.3208,-5.2536
000043,-33.5294,-4.2045
000045,-34.7765,-7.5738
000046,-10.8312,-8.7640
000048,-15.1261,-11.9850
000049,21.4545,-14.1966
000050,-26.9641,-4.1111
000055,-36.6589,2.1845
000056,-38.0000,-10.5175
000058,-36.1818,-5.5172
000059,-14.0625,-10.3327
000060,3.1575,-8.4592
000061,-8.8472,-22.8216
000062,-33.4842,-6.4468
000063,-13.8692,-0.0749
000065,-15.7190,-10.7438
000066,-11.4763,-16.3688
000068,-31.7948,-0.7026
000069,33.7261,-10.6439
000070,-33.4416,-12.8889
000078,-16.8467,-15.8379
000088,-18.3879,4.0171
000089,-5.9579,-17.2347
000090,-28.9578,-5.1696
000096,-33.2013,-19.3362
000099,-26.8443,0.0000
000100,-42.6273,-24.1597
000150,-34.0136,-25.8486
000151,-28.2918,-5.9448
000153,-36.4972,7.1951
000155,-8.1827,4.5131
000156,-59.0028,-28.9700
000157,-13.1602,-16.2442
000158,-27.8631,-19.0987
000159,-16.6990,-7.1298
000166,-200,-200
000301,-38.9333,-18.9732
000333,-200,-200
000338,-200,-200
000400,-43.3721,-13.2397
000401,-32.8471,-17.8824
000402,27.3606,12.2768
000403,-33.6735,-14.1361
000404,-35.0427,4.5584
000407,-28.4375,-20.3046
000408,-15.2406,-29.9401
