000001,-1.1494,-7.1974
000002,13.7165,11.6041
000004,2.7569,-20.4934
000005,-1.4815,-15.2381
000006,-4.7170,-10.5622
000007,25.6729,-27.4809
000008,1.7391,-13.7717
000009,-10.2450,2.7335
000010,18.9591,-22.4964
000011,13.5802,-14.9160
000012,34.3478,-7.7792
000014,2.7843,-15.3165
000016,-2.3426,-2.4745
000017,32.6531,-34.4358
000018,17.2368,-14.7026
000019,12.0635,-17.6627
000020,-26.1246,-23.8281
000021,4.9327,-7.9526
000022,34.1970,14.8496
000023,6.8362,-12.7747
000024,-16.7506,9.4983
000025,-12.5693,-13.7255
000026,-30.4348,-14.2732
000027,0.3282,19.4737
000028,3.2432,-17.6737
000029,14.6712,-8.7363
000030,-10.0610,-27.1111
000031,7.2569,-12.5802
000032,17.0124,-8.9308
000033,0.0000,-22.3729
000034,-15.3043,-6.2500
000035,20.7286,-23.5465
000036,-7.8512,-5.6530
000037,-6.6327,9.3303
000038,28.4698,-18.2785
000039,15.3047,28.3792
000040,-11.5750,-13.0288
000042,-12.3198,-1.9182
000043,12.9630,-13.9842
000045,17.2924,0.3456
000046,2.1113,-10.9029
000048,-1.2698,-16.5775
000049,53.4323,-22.0290
000050,75.5525,5.7399
000055,38.2128,-14.2684
000056,15.7009,-20.6231
000058,6.2222,-7.9127
000059,-6.3232,-5.6769
000060,-18.5228,42.1569
000061,-19.3598,-3.0120
000062,0.6143,-4.4418
000063,30.7679,2.5782
000065,-26.5727,10.1716
000066,30.7329,-8.6245
000068,18.9535,24.3045
000069,-1.4950,-2.3114
000070,10.6750,-22.8743
000078,-8.7603,-14.4907
000088,-3.4544,16.9201
000089,12.1767,-2.3158
000090,-14.3347,1.9084
000096,-5.5457,-6.6381
000099,3.5108,16.3271
000100,-8.1333,200.0000
000150,-8.6758,-13.3721
000151,-2.6769,-15.7212
000153,-33.4530,13.0267
000155,-34.7871,11.6522
000156,-3.7123,-12.4248
000157,-3.4629,22.4290
000158,-11.1554,-8.0374
000159,-24.7748,1.2539
000166,200.0000,200.0000
000301,-8.7649,-14.7458
000333,200.0000,200.0000
000338,200.0000,200.0000
000400,-5.6785,11.8736
000401,-12.8559,15.5738
000402,10.4897,-0.8721
000403,-13.0106,-7.4172
000404,21.0811,-16.5899
000407,-16.4880,4.1257
000408,-2.5735,-20.4380
000409,200.0000,-41.5755
000410,-21.8112,-3.6720
000411,-11.0680,-30.0836
000413,29.0749,-28.7338
000415,-7.7253,-10.3586
000416,-3.2768,-11.7371
000417,2.9460,-10.3327
000418,-17.4652,-3.9514
000419,-6.6225,-5.1163
000420,-11.3095,10.5618
000421,9.4392,-17.4216
000422,-0.2555,7.0203
000423,23.4713,-12.5546
000425,15.4499,-8.4877
000426,-12.0290,-5.3977
000428,-10.1886,-23.8145
000429,-9.4378,-2.1739
000430,-0.9766,-20.2160
000488,-2.9412,10.4741
000498,5.5814,-3.6364
000501,-4.6875,-9.8361
000502,-29.5858,-0.7199
000503,40.4804,-6.8670
000504,-5.4076,-18.5328
000505,-10.0946,-22.3077
000506,-56.3337,23.2497
000507,-19.2364,11.0000
000509,-24.1509,-0.7692
000510,-5.2506,13.7363
000511,-4.5455,-8.9908
000513,13.3624,-13.9175
000514,-5.9701,-30.5699
000516,9.4233,-23.2759
000517,-58.2381,27.3561
000518,-26.5356,-5.2863
000519,-39.7924,3.8634
000520,10.2543,6.1630
000521,7.0681,-4.8077
000523,-6.1758,-11.7021
000524,12.2222,-26.5010
000525,20.5089,-19.2182
000526,0.8696,-22.7642
000528,-18.6852,28.8117
000529,-13.7313,-15.4822
000530,-19.2420,2.2124
000531,-17.4831,27.4112
000532,-2.4355,-4.7026
000533,-12.0000,23.0583
000534,-20.4609,9.2334
000536,12.4579,-35.8051
000537,-5.5882,-18.9286
000538,13.8233,1.4618
000539,-13.7286,6.1325
000540,2.8133,-16.4147
000541,15.6713,10.7209
000543,-18.0225,18.4290
000544,-0.8909,4.9296
000545,-9.6000,-18.6275
000546,4.3373,-15.1020
000547,6.3241,-14.9406
000548,-6.8465,-6.9632
000550,-35.5678,-1.6038
000551,0.3960,-9.2058
000552,-33.4197,-20.0418
000553,-12.2449,5.6250
000554,5.8546,0.4739
000555,-1.5873,-3.5714
000557,-13.5965,-25.3205
000558,-5.7836,-44.8529
000559,7.2059,-9.2448
000560,-5.0773,200.0000
000561,200.0000,-33.4302
000563,-27.8523,-9.7978
000564,-9.7482,-17.0175
000565,-33.9181,-23.9155
000566,0.2132,-14.4981
000567,8.5714,-24.8252
000568,-2.1687,0.9762
000570,-4.0230,-12.9630
000571,24.3243,-19.4357
000572,-29.9320,22.5862
000573,-5.9553,0.2494
000576,-10.6195,-8.1800
000581,-17.5439,6.4815
000582,2.6718,-13.3884
000584,-2.3392,-21.2488
000585,-11.8841,-10.7500
000586,31.9527,-19.7138
000587,-26.3158,-33.3333
000589,-13.1429,-1.3183
000590,13.4474,-20.9302
000591,-17.5209,-19.3016
000592,-9.4862,-30.7487
000593,2.8509,-15.2416
000595,-2.9412,-16.6979
000596,6.2750,-13.7320
000597,-21.7778,-20.3106
000598,-18.7614,6.3745
000599,-32.9545,-10.6653
000600,-11.4498,0.1619
000601,-23.9040,15.9326
000603,-0.7067,-29.4937
000605,10.4852,-32.4437
000606,-42.8941,11.4911
000607,-16.5970,-10.6918
000608,42.0455,-8.2601
000609,0.4467,-9.7531
000610,-0.5964,-21.6383
000611,0.3752,-13.0031
000612,-11.9742,22.1359
000613,-7.1429,-35.9268
000615,-11.9940,-5.7828
000616,2.8932,2.2923
000617,59.2300,1.1809
000619,-16.8675,-18.5102
000620,-0.6897,-24.7396
000622,-4.3182,-19.2727
000623,4.6463,-6.5333
000625,-30.0347,7.0621
000626,-14.2254,-3.8970
000627,1.4925,-12.5326
000628,20.8817,-19.5313
000629,-19.8901,21.7247
000630,0.9923,27.8261
000631,-25.0447,-12.6582
000632,9.1887,2.3753
000633,-85.0377,-4.7763
000635,35.1964,0.5997
000636,25.8007,-17.6647
000637,-6.1603,-2.5526
000638,200.0000,-45.5206
000639,-2.2968,0.2378
000650,-16.5289,-9.6899
000651,18.7551,15.4948
000652,-3.0086,-4.9798
000655,-15.7895,0.2421
000656,-15.4472,-29.5815
000657,-24.6980,-6.7430
000659,7.5617,-9.1954
000661,-0.2160,-29.2570
000662,6.7511,2.6628
000663,-10.7452,-11.0294
000665,5.1948,-22.9617
000666,-17.8982,6.6308
000667,-5.6816,-16.3009
000668,-12.8497,-11.1526
000669,22.1583,-22.6667
000670,-12.1870,33.0435
000671,37.7179,-20.8696
000672,3.2258,-19.6162
000673,-14.8718,-2.0202
000676,-0.6999,1.8418
000677,27.5000,23.7113
000678,-2.4876,200.0000
000679,8.5712,-31.4115
000680,-22.7495,14.3201
000681,6.8889,-28.9644
000682,16.1765,-11.4583
000683,-19.7753,-0.9132
000685,-21.7905,-21.2824
000686,-22.0391,26.9231
000687,-9.9368,8.5271
000688,-0.7394,-32.8302
000690,-0.9168,6.2311
000691,-36.6029,-14.2857
000692,-7.0053,-3.1250
000693,8.6047,1.8360
000695,200.0000,-27.3016
000697,22.9541,-14.2367
000698,-8.9928,-2.5000
000700,-7.9696,-13.0872
000701,-5.1181,-11.9277
000702,-0.7845,-12.6789
000703,0.5226,-20.4769
000705,-4.7985,-12.4361
000707,9.5694,-5.0228
000708,5.1793,4.4872
000709,-13.6085,21.0162
000710,-0.2494,-29.1958
000711,-7.4124,7.3593
000712,5.3286,-16.9811
000713,-8.3160,-19.0395
000715,-10.8421,-7.2603
000716,-7.6923,-11.4823
000717,-17.3793,59.4993
000718,-18.1818,-28.1437
000719,-1.7751,-18.2986
000720,5.9579,7.2340
000721,-2.2133,-12.0690
000722,-2.3729,-15.7143
000723,17.5439,0.3984
000725,19.0955,41.7417
000726,27.1576,26.7081
000727,29.2842,-14.9254
000728,-2.9907,3.6468
000729,17.8067,14.6879
000731,7.4430,19.4805
000732,0.0000,-15.7113
000733,-12.5392,-13.9756
000735,-11.6049,4.6997
000736,-30.6186,-18.2047
000737,-19.3206,-2.9289
000738,5.9748,-18.8295
000739,5.6569,-22.7668
